respID,qID,altID,obsID,profileID,monthlyRent,location,distanceToMetro,squareFootage,fitnessCenter,twentyFourSevenConcierge,parking,communitySpace,utilitiesIncludedInRent
480,4,1,3836,624,2500,More than 1.5,More than 20/5,Larger than 600,no,yes,yes,no,no
480,4,2,3836,159,2500,Less than 1.5,Less than 20/5,Larger than 600,yes,no,no,yes,yes
480,4,3,3836,660,2500,More than 1.5,More than 20/5,Smaller than 600,no,no,yes,no,no
480,5,1,3837,389,2000,More than 1.5,Less than 20/5,Smaller than 600,yes,yes,yes,yes,no
480,5,2,3837,370,1500,More than 1.5,More than 20/5,Smaller than 600,no,no,no,no,yes
480,5,3,3837,279,2500,Less than 1.5,Less than 20/5,Larger than 600,no,no,yes,no,yes
480,6,1,3838,567,2500,Less than 1.5,Less than 20/5,Larger than 600,no,no,no,yes,no
480,6,2,3838,643,1500,Less than 1.5,More than 20/5,Larger than 600,yes,no,yes,no,no
480,6,3,3838,234,2500,More than 1.5,Less than 20/5,Larger than 600,no,yes,yes,no,yes
480,7,1,3839,643,1500,Less than 1.5,More than 20/5,Larger than 600,yes,no,yes,no,no
480,7,2,3839,326,2000,Less than 1.5,Less than 20/5,Larger than 600,no,yes,no,no,yes
480,7,3,3839,107,2000,More than 1.5,More than 20/5,Smaller than 600,yes,yes,no,yes,yes
480,8,1,3840,276,2500,More than 1.5,More than 20/5,Smaller than 600,no,no,yes,no,yes
480,8,2,3840,520,1500,More than 1.5,Less than 20/5,Larger than 600,no,yes,no,yes,no
480,8,3,3840,403,1500,Less than 1.5,More than 20/5,Larger than 600,yes,yes,yes,yes,no
481,1,1,3841,498,2500,More than 1.5,Less than 20/5,Larger than 600,yes,yes,no,yes,no
481,1,2,3841,171,2500,Less than 1.5,Less than 20/5,Smaller than 600,no,no,no,yes,yes
481,1,3,3841,527,2000,More than 1.5,More than 20/5,Larger than 600,no,yes,no,yes,no
481,2,1,3842,328,1500,More than 1.5,Less than 20/5,Larger than 600,no,yes,no,no,yes
481,2,2,3842,743,2000,More than 1.5,More than 20/5,Larger than 600,yes,no,no,no,no
481,2,3,3842,197,2000,More than 1.5,Less than 20/5,Smaller than 600,yes,yes,yes,no,yes
481,3,1,3843,210,2500,More than 1.5,Less than 20/5,Larger than 600,yes,yes,yes,no,yes
481,3,2,3843,130,1500,More than 1.5,More than 20/5,Smaller than 600,no,yes,no,yes,yes
481,3,3,3843,144,2500,More than 1.5,More than 20/5,Larger than 600,no,yes,no,yes,yes
481,4,1,3844,315,2500,Less than 1.5,Less than 20/5,Smaller than 600,no,yes,no,no,yes
481,4,2,3844,718,1500,More than 1.5,More than 20/5,Larger than 600,no,yes,no,no,no
481,4,3,3844,469,1500,Less than 1.5,Less than 20/5,Larger than 600,no,no,yes,yes,no
481,5,1,3845,375,2500,Less than 1.5,Less than 20/5,Larger than 600,no,no,no,no,yes
481,5,2,3845,70,1500,More than 1.5,More than 20/5,Larger than 600,yes,no,yes,yes,yes
481,5,3,3845,725,2000,More than 1.5,Less than 20/5,Smaller than 600,yes,no,no,no,no
481,6,1,3846,155,2000,More than 1.5,More than 20/5,Smaller than 600,yes,no,no,yes,yes
481,6,2,3846,511,1500,Less than 1.5,More than 20/5,Smaller than 600,no,yes,no,yes,no
481,6,3,3846,590,2000,Less than 1.5,Less than 20/5,Larger than 600,yes,yes,yes,no,no
481,7,1,3847,22,1500,More than 1.5,More than 20/5,Larger than 600,yes,yes,yes,yes,yes
481,7,2,3847,473,2000,More than 1.5,Less than 20/5,Larger than 600,no,no,yes,yes,no
481,7,3,3847,265,1500,Less than 1.5,Less than 20/5,Smaller than 600,no,no,yes,no,yes
481,8,1,3848,126,2500,More than 1.5,Less than 20/5,Smaller than 600,no,yes,no,yes,yes
481,8,2,3848,245,2000,More than 1.5,Less than 20/5,Smaller than 600,yes,no,yes,no,yes
481,8,3,3848,536,2000,Less than 1.5,More than 20/5,Smaller than 600,yes,no,no,yes,no
482,1,1,3849,695,2000,More than 1.5,More than 20/5,Larger than 600,yes,yes,no,no,no
482,1,2,3849,543,2500,Less than 1.5,Less than 20/5,Larger than 600,yes,no,no,yes,no
482,1,3,3849,683,2000,More than 1.5,More than 20/5,Smaller than 600,yes,yes,no,no,no
482,2,1,3850,564,2500,More than 1.5,More than 20/5,Smaller than 600,no,no,no,yes,no
482,2,2,3850,425,2000,More than 1.5,Less than 20/5,Larger than 600,no,yes,yes,yes,no
482,2,3,3850,329,2000,More than 1.5,Less than 20/5,Larger than 600,no,yes,no,no,yes
482,3,1,3851,17,2000,More than 1.5,Less than 20/5,Larger than 600,yes,yes,yes,yes,yes
482,3,2,3851,366,2500,More than 1.5,Less than 20/5,Smaller than 600,no,no,no,no,yes
482,3,3,3851,679,1500,Less than 1.5,More than 20/5,Smaller than 600,yes,yes,no,no,no
482,4,1,3852,116,2000,Less than 1.5,More than 20/5,Larger than 600,yes,yes,no,yes,yes
482,4,2,3852,346,1500,More than 1.5,More than 20/5,Smaller than 600,yes,no,no,no,yes
482,4,3,3852,660,2500,More than 1.5,More than 20/5,Smaller than 600,no,no,yes,no,no
482,5,1,3853,352,1500,More than 1.5,Less than 20/5,Larger than 600,yes,no,no,no,yes
482,5,2,3853,456,2500,More than 1.5,More than 20/5,Larger than 600,yes,no,yes,yes,no
482,5,3,3853,712,1500,More than 1.5,Less than 20/5,Larger than 600,no,yes,no,no,no
482,6,1,3854,395,2000,More than 1.5,More than 20/5,Smaller than 600,yes,yes,yes,yes,no
482,6,2,3854,147,2500,Less than 1.5,Less than 20/5,Smaller than 600,yes,no,no,yes,yes
482,6,3,3854,670,1500,More than 1.5,More than 20/5,Larger than 600,no,no,yes,no,no
482,7,1,3855,420,2500,More than 1.5,More than 20/5,Smaller than 600,no,yes,yes,yes,no
482,7,2,3855,38,2000,Less than 1.5,Less than 20/5,Larger than 600,no,yes,yes,yes,yes
482,7,3,3855,276,2500,More than 1.5,More than 20/5,Smaller than 600,no,no,yes,no,yes
482,8,1,3856,59,2000,More than 1.5,More than 20/5,Smaller than 600,yes,no,yes,yes,yes
482,8,2,3856,2,2000,Less than 1.5,Less than 20/5,Smaller than 600,yes,yes,yes,yes,yes
482,8,3,3856,294,2500,More than 1.5,Less than 20/5,Smaller than 600,yes,yes,no,no,yes
483,1,1,3857,611,2000,More than 1.5,More than 20/5,Smaller than 600,no,yes,yes,no,no
483,1,2,3857,661,1500,Less than 1.5,Less than 20/5,Larger than 600,no,no,yes,no,no
483,1,3,3857,449,2000,More than 1.5,Less than 20/5,Larger than 600,yes,no,yes,yes,no
483,2,1,3858,498,2500,More than 1.5,Less than 20/5,Larger than 600,yes,yes,no,yes,no
483,2,2,3858,434,2000,Less than 1.5,Less than 20/5,Smaller than 600,yes,no,yes,yes,no
483,2,3,3858,261,2500,Less than 1.5,More than 20/5,Larger than 600,yes,no,yes,no,yes
483,3,1,3859,271,1500,Less than 1.5,More than 20/5,Smaller than 600,no,no,yes,no,yes
483,3,2,3859,49,1500,Less than 1.5,Less than 20/5,Smaller than 600,yes,no,yes,yes,yes
483,3,3,3859,302,2000,Less than 1.5,Less than 20/5,Larger than 600,yes,yes,no,no,yes
483,4,1,3860,132,2500,More than 1.5,More than 20/5,Smaller than 600,no,yes,no,yes,yes
483,4,2,3860,400,1500,More than 1.5,Less than 20/5,Larger than 600,yes,yes,yes,yes,no
483,4,3,3860,376,1500,More than 1.5,Less than 20/5,Larger than 600,no,no,no,no,yes
483,5,1,3861,763,1500,Less than 1.5,More than 20/5,Larger than 600,no,no,no,no,no
483,5,2,3861,387,2500,Less than 1.5,Less than 20/5,Smaller than 600,yes,yes,yes,yes,no
483,5,3,3861,447,2500,Less than 1.5,Less than 20/5,Larger than 600,yes,no,yes,yes,no
483,6,1,3862,670,1500,More than 1.5,More than 20/5,Larger than 600,no,no,yes,no,no
483,6,2,3862,390,2500,More than 1.5,Less than 20/5,Smaller than 600,yes,yes,yes,yes,no
483,6,3,3862,139,1500,Less than 1.5,More than 20/5,Larger than 600,no,yes,no,yes,yes
483,7,1,3863,766,1500,More than 1.5,More than 20/5,Larger than 600,no,no,no,no,no
483,7,2,3863,528,2500,More than 1.5,More than 20/5,Larger than 600,no,yes,no,yes,no
483,7,3,3863,244,1500,More than 1.5,Less than 20/5,Smaller than 600,yes,no,yes,no,yes
483,8,1,3864,197,2000,More than 1.5,Less than 20/5,Smaller than 600,yes,yes,yes,no,yes
483,8,2,3864,391,1500,Less than 1.5,More than 20/5,Smaller than 600,yes,yes,yes,yes,no
483,8,3,3864,44,2000,Less than 1.5,More than 20/5,Larger than 600,no,yes,yes,yes,yes
484,1,1,3865,251,2000,More than 1.5,More than 20/5,Smaller than 600,yes,no,yes,no,yes
484,1,2,3865,686,2000,Less than 1.5,Less than 20/5,Larger than 600,yes,yes,no,no,no
484,1,3,3865,439,1500,Less than 1.5,More than 20/5,Smaller than 600,yes,no,yes,yes,no
484,2,1,3866,58,1500,More than 1.5,More than 20/5,Smaller than 600,yes,no,yes,yes,yes
484,2,2,3866,520,1500,More than 1.5,Less than 20/5,Larger than 600,no,yes,no,yes,no
484,2,3,3866,526,1500,More than 1.5,More than 20/5,Larger than 600,no,yes,no,yes,no
484,3,1,3867,357,2500,Less than 1.5,More than 20/5,Larger than 600,yes,no,no,no,yes
484,3,2,3867,319,1500,Less than 1.5,More than 20/5,Smaller than 600,no,yes,no,no,yes
484,3,3,3867,254,2000,Less than 1.5,Less than 20/5,Larger than 600,yes,no,yes,no,yes
484,4,1,3868,268,1500,More than 1.5,Less than 20/5,Smaller than 600,no,no,yes,no,yes
484,4,2,3868,653,2000,More than 1.5,Less than 20/5,Smaller than 600,no,no,yes,no,no
484,4,3,3868,121,1500,Less than 1.5,Less than 20/5,Smaller than 600,no,yes,no,yes,yes
484,5,1,3869,133,1500,Less than 1.5,Less than 20/5,Larger than 600,no,yes,no,yes,yes
484,5,2,3869,254,2000,Less than 1.5,Less than 20/5,Larger than 600,yes,no,yes,no,yes
484,5,3,3869,598,1500,More than 1.5,More than 20/5,Larger than 600,yes,yes,yes,no,no
484,6,1,3870,241,1500,Less than 1.5,Less than 20/5,Smaller than 600,yes,no,yes,no,yes
484,6,2,3870,175,1500,Less than 1.5,More than 20/5,Smaller than 600,no,no,no,yes,yes
484,6,3,3870,372,2500,More than 1.5,More than 20/5,Smaller than 600,no,no,no,no,yes
484,7,1,3871,152,2000,Less than 1.5,More than 20/5,Smaller than 600,yes,no,no,yes,yes
484,7,2,3871,463,1500,Less than 1.5,More than 20/5,Smaller than 600,no,no,yes,yes,no
484,7,3,3871,166,1500,More than 1.5,More than 20/5,Larger than 600,yes,no,no,yes,yes
484,8,1,3872,743,2000,More than 1.5,More than 20/5,Larger than 600,yes,no,no,no,no
484,8,2,3872,375,2500,Less than 1.5,Less than 20/5,Larger than 600,no,no,no,no,yes
484,8,3,3872,492,2500,More than 1.5,More than 20/5,Smaller than 600,yes,yes,no,yes,no
485,1,1,3873,297,2500,Less than 1.5,More than 20/5,Smaller than 600,yes,yes,no,no,yes
485,1,2,3873,53,2000,More than 1.5,Less than 20/5,Smaller than 600,yes,no,yes,yes,yes
485,1,3,3873,241,1500,Less than 1.5,Less than 20/5,Smaller than 600,yes,no,yes,no,yes
485,2,1,3874,74,2000,Less than 1.5,Less than 20/5,Smaller than 600,no,no,yes,yes,yes
485,2,2,3874,164,2000,Less than 1.5,More than 20/5,Larger than 600,yes,no,no,yes,yes
485,2,3,3874,312,2500,More than 1.5,More than 20/5,Larger than 600,yes,yes,no,no,yes
485,3,1,3875,232,1500,More than 1.5,Less than 20/5,Larger than 600,no,yes,yes,no,yes
485,3,2,3875,475,1500,Less than 1.5,More than 20/5,Larger than 600,no,no,yes,yes,no
485,3,3,3875,217,1500,Less than 1.5,Less than 20/5,Smaller than 600,no,yes,yes,no,yes
485,4,1,3876,666,2500,More than 1.5,Less than 20/5,Larger than 600,no,no,yes,no,no
485,4,2,3876,416,2000,Less than 1.5,More than 20/5,Smaller than 600,no,yes,yes,yes,no
485,4,3,3876,483,2500,Less than 1.5,Less than 20/5,Smaller than 600,yes,yes,no,yes,no
485,5,1,3877,581,2000,More than 1.5,Less than 20/5,Smaller than 600,yes,yes,yes,no,no
485,5,2,3877,490,1500,More than 1.5,More than 20/5,Smaller than 600,yes,yes,no,yes,no
485,5,3,3877,730,1500,More than 1.5,More than 20/5,Smaller than 600,yes,no,no,no,no
485,6,1,3878,303,2500,Less than 1.5,Less than 20/5,Larger than 600,yes,yes,no,no,yes
485,6,2,3878,606,2500,More than 1.5,Less than 20/5,Smaller than 600,no,yes,yes,no,no
485,6,3,3878,222,2500,More than 1.5,Less than 20/5,Smaller than 600,no,yes,yes,no,yes
485,7,1,3879,678,2500,More than 1.5,Less than 20/5,Smaller than 600,yes,yes,no,no,no
485,7,2,3879,700,1500,More than 1.5,Less than 20/5,Smaller than 600,no,yes,no,no,no
485,7,3,3879,84,2500,More than 1.5,More than 20/5,Smaller than 600,no,no,yes,yes,yes
485,8,1,3880,320,2000,Less than 1.5,More than 20/5,Smaller than 600,no,yes,no,no,yes
485,8,2,3880,636,2500,More than 1.5,More than 20/5,Smaller than 600,yes,no,yes,no,no
485,8,3,3880,425,2000,More than 1.5,Less than 20/5,Larger than 600,no,yes,yes,yes,no
486,1,1,3881,201,2500,Less than 1.5,More than 20/5,Smaller than 600,yes,yes,yes,no,yes
486,1,2,3881,218,2000,Less than 1.5,Less than 20/5,Smaller than 600,no,yes,yes,no,yes
486,1,3,3881,13,1500,Less than 1.5,Less than 20/5,Larger than 600,yes,yes,yes,yes,yes
486,2,1,3882,378,2500,More than 1.5,Less than 20/5,Larger than 600,no,no,no,no,yes
486,2,2,3882,263,2000,More than 1.5,More than 20/5,Larger than 600,yes,no,yes,no,yes
486,2,3,3882,546,2500,More than 1.5,Less than 20/5,Larger than 600,yes,no,no,yes,no
486,3,1,3883,501,2500,Less than 1.5,More than 20/5,Larger than 600,yes,yes,no,yes,no
486,3,2,3883,276,2500,More than 1.5,More than 20/5,Smaller than 600,no,no,yes,no,yes
486,3,3,3883,280,1500,More than 1.5,Less than 20/5,Larger than 600,no,no,yes,no,yes
486,4,1,3884,361,1500,Less than 1.5,Less than 20/5,Smaller than 600,no,no,no,no,yes
486,4,2,3884,82,1500,More than 1.5,More than 20/5,Smaller than 600,no,no,yes,yes,yes
486,4,3,3884,447,2500,Less than 1.5,Less than 20/5,Larger than 600,yes,no,yes,yes,no
486,5,1,3885,200,2000,Less than 1.5,More than 20/5,Smaller than 600,yes,yes,yes,no,yes
486,5,2,3885,594,2500,More than 1.5,Less than 20/5,Larger than 600,yes,yes,yes,no,no
486,5,3,3885,447,2500,Less than 1.5,Less than 20/5,Larger than 600,yes,no,yes,yes,no
486,6,1,3886,186,2500,More than 1.5,Less than 20/5,Larger than 600,no,no,no,yes,yes
486,6,2,3886,531,2500,Less than 1.5,Less than 20/5,Smaller than 600,yes,no,no,yes,no
486,6,3,3886,314,2000,Less than 1.5,Less than 20/5,Smaller than 600,no,yes,no,no,yes
486,7,1,3887,547,1500,Less than 1.5,More than 20/5,Larger than 600,yes,no,no,yes,no
486,7,2,3887,208,1500,More than 1.5,Less than 20/5,Larger than 600,yes,yes,yes,no,yes
486,7,3,3887,115,1500,Less than 1.5,More than 20/5,Larger than 600,yes,yes,no,yes,yes
486,8,1,3888,21,2500,Less than 1.5,More than 20/5,Larger than 600,yes,yes,yes,yes,yes
486,8,2,3888,704,2000,Less than 1.5,More than 20/5,Smaller than 600,no,yes,no,no,no
486,8,3,3888,66,2500,More than 1.5,Less than 20/5,Larger than 600,yes,no,yes,yes,yes
487,1,1,3889,339,2500,Less than 1.5,Less than 20/5,Smaller than 600,yes,no,no,no,yes
487,1,2,3889,697,1500,Less than 1.5,Less than 20/5,Smaller than 600,no,yes,no,no,no
487,1,3,3889,211,1500,Less than 1.5,More than 20/5,Larger than 600,yes,yes,yes,no,yes
487,2,1,3890,142,1500,More than 1.5,More than 20/5,Larger than 600,no,yes,no,yes,yes
487,2,2,3890,348,2500,More than 1.5,More than 20/5,Smaller than 600,yes,no,no,no,yes
487,2,3,3890,200,2000,Less than 1.5,More than 20/5,Smaller than 600,yes,yes,yes,no,yes
487,3,1,3891,329,2000,More than 1.5,Less than 20/5,Larger than 600,no,yes,no,no,yes
487,3,2,3891,441,2500,Less than 1.5,More than 20/5,Smaller than 600,yes,no,yes,yes,no
487,3,3,3891,312,2500,More than 1.5,More than 20/5,Larger than 600,yes,yes,no,no,yes
487,4,1,3892,50,2000,Less than 1.5,Less than 20/5,Smaller than 600,yes,no,yes,yes,yes
487,4,2,3892,100,1500,More than 1.5,Less than 20/5,Smaller than 600,yes,yes,no,yes,yes
487,4,3,3892,83,2000,More than 1.5,More than 20/5,Smaller than 600,no,no,yes,yes,yes
487,5,1,3893,43,1500,Less than 1.5,More than 20/5,Larger than 600,no,yes,yes,yes,yes
487,5,2,3893,36,2500,More than 1.5,More than 20/5,Smaller than 600,no,yes,yes,yes,yes
487,5,3,3893,517,1500,Less than 1.5,Less than 20/5,Larger than 600,no,yes,no,yes,no
487,6,1,3894,89,2000,More than 1.5,Less than 20/5,Larger than 600,no,no,yes,yes,yes
487,6,2,3894,490,1500,More than 1.5,More than 20/5,Smaller than 600,yes,yes,no,yes,no
487,6,3,3894,701,2000,More than 1.5,Less than 20/5,Smaller than 600,no,yes,no,no,no
487,7,1,3895,766,1500,More than 1.5,More than 20/5,Larger than 600,no,no,no,no,no
487,7,2,3895,471,2500,Less than 1.5,Less than 20/5,Larger than 600,no,no,yes,yes,no
487,7,3,3895,289,1500,Less than 1.5,Less than 20/5,Smaller than 600,yes,yes,no,no,yes
487,8,1,3896,691,1500,Less than 1.5,More than 20/5,Larger than 600,yes,yes,no,no,no
487,8,2,3896,414,2500,More than 1.5,Less than 20/5,Smaller than 600,no,yes,yes,yes,no
487,8,3,3896,421,1500,Less than 1.5,Less than 20/5,Larger than 600,no,yes,yes,yes,no
488,1,1,3897,179,2000,More than 1.5,More than 20/5,Smaller than 600,no,no,no,yes,yes
488,1,2,3897,263,2000,More than 1.5,More than 20/5,Larger than 600,yes,no,yes,no,yes
488,1,3,3897,112,1500,More than 1.5,Less than 20/5,Larger than 600,yes,yes,no,yes,yes
488,2,1,3898,534,2500,More than 1.5,Less than 20/5,Smaller than 600,yes,no,no,yes,no
488,2,2,3898,144,2500,More than 1.5,More than 20/5,Larger than 600,no,yes,no,yes,yes
488,2,3,3898,61,1500,Less than 1.5,Less than 20/5,Larger than 600,yes,no,yes,yes,yes
488,3,1,3899,593,2000,More than 1.5,Less than 20/5,Larger than 600,yes,yes,yes,no,no
488,3,2,3899,142,1500,More than 1.5,More than 20/5,Larger than 600,no,yes,no,yes,yes
488,3,3,3899,335,2000,More than 1.5,More than 20/5,Larger than 600,no,yes,no,no,yes
488,4,1,3900,365,2000,More than 1.5,Less than 20/5,Smaller than 600,no,no,no,no,yes
488,4,2,3900,265,1500,Less than 1.5,Less than 20/5,Smaller than 600,no,no,yes,no,yes
488,4,3,3900,442,1500,More than 1.5,More than 20/5,Smaller than 600,yes,no,yes,yes,no
488,5,1,3901,417,2500,Less than 1.5,More than 20/5,Smaller than 600,no,yes,yes,yes,no
488,5,2,3901,62,2000,Less than 1.5,Less than 20/5,Larger than 600,yes,no,yes,yes,yes
488,5,3,3901,445,1500,Less than 1.5,Less than 20/5,Larger than 600,yes,no,yes,yes,no
488,6,1,3902,171,2500,Less than 1.5,Less than 20/5,Smaller than 600,no,no,no,yes,yes
488,6,2,3902,642,2500,More than 1.5,Less than 20/5,Larger than 600,yes,no,yes,no,no
488,6,3,3902,89,2000,More than 1.5,Less than 20/5,Larger than 600,no,no,yes,yes,yes
488,7,1,3903,49,1500,Less than 1.5,Less than 20/5,Smaller than 600,yes,no,yes,yes,yes
488,7,2,3903,670,1500,More than 1.5,More than 20/5,Larger than 600,no,no,yes,no,no
488,7,3,3903,291,2500,Less than 1.5,Less than 20/5,Smaller than 600,yes,yes,no,no,yes
488,8,1,3904,365,2000,More than 1.5,Less than 20/5,Smaller than 600,no,no,no,no,yes
488,8,2,3904,211,1500,Less than 1.5,More than 20/5,Larger than 600,yes,yes,yes,no,yes
488,8,3,3904,49,1500,Less than 1.5,Less than 20/5,Smaller than 600,yes,no,yes,yes,yes
489,1,1,3905,663,2500,Less than 1.5,Less than 20/5,Larger than 600,no,no,yes,no,no
489,1,2,3905,399,2500,Less than 1.5,Less than 20/5,Larger than 600,yes,yes,yes,yes,no
489,1,3,3905,516,2500,More than 1.5,More than 20/5,Smaller than 600,no,yes,no,yes,no
489,2,1,3906,427,1500,Less than 1.5,More than 20/5,Larger than 600,no,yes,yes,yes,no
489,2,2,3906,373,1500,Less than 1.5,Less than 20/5,Larger than 600,no,no,no,no,yes
489,2,3,3906,211,1500,Less than 1.5,More than 20/5,Larger than 600,yes,yes,yes,no,yes
489,3,1,3907,219,2500,Less than 1.5,Less than 20/5,Smaller than 600,no,yes,yes,no,yes
489,3,2,3907,584,2000,Less than 1.5,More than 20/5,Smaller than 600,yes,yes,yes,no,no
489,3,3,3907,711,2500,Less than 1.5,Less than 20/5,Larger than 600,no,yes,no,no,no
489,4,1,3908,608,2000,Less than 1.5,More than 20/5,Smaller than 600,no,yes,yes,no,no
489,4,2,3908,754,1500,More than 1.5,More than 20/5,Smaller than 600,no,no,no,no,no
489,4,3,3908,696,2500,More than 1.5,More than 20/5,Larger than 600,yes,yes,no,no,no
489,5,1,3909,764,2000,Less than 1.5,More than 20/5,Larger than 600,no,no,no,no,no
489,5,2,3909,91,1500,Less than 1.5,More than 20/5,Larger than 600,no,no,yes,yes,yes
489,5,3,3909,719,2000,More than 1.5,More than 20/5,Larger than 600,no,yes,no,no,no
489,6,1,3910,146,2000,Less than 1.5,Less than 20/5,Smaller than 600,yes,no,no,yes,yes
489,6,2,3910,260,2000,Less than 1.5,More than 20/5,Larger than 600,yes,no,yes,no,yes
489,6,3,3910,432,2500,More than 1.5,More than 20/5,Larger than 600,no,yes,yes,yes,no
489,7,1,3911,392,2000,Less than 1.5,More than 20/5,Smaller than 600,yes,yes,yes,yes,no
489,7,2,3911,208,1500,More than 1.5,Less than 20/5,Larger than 600,yes,yes,yes,no,yes
489,7,3,3911,32,2000,Less than 1.5,More than 20/5,Smaller than 600,no,yes,yes,yes,yes
489,8,1,3912,221,2000,More than 1.5,Less than 20/5,Smaller than 600,no,yes,yes,no,yes
489,8,2,3912,268,1500,More than 1.5,Less than 20/5,Smaller than 600,no,no,yes,no,yes
489,8,3,3912,498,2500,More than 1.5,Less than 20/5,Larger than 600,yes,yes,no,yes,no
490,1,1,3913,227,2000,More than 1.5,More than 20/5,Smaller than 600,no,yes,yes,no,yes
490,1,2,3913,270,2500,More than 1.5,Less than 20/5,Smaller than 600,no,no,yes,no,yes
490,1,3,3913,218,2000,Less than 1.5,Less than 20/5,Smaller than 600,no,yes,yes,no,yes
490,2,1,3914,423,2500,Less than 1.5,Less than 20/5,Larger than 600,no,yes,yes,yes,no
490,2,2,3914,217,1500,Less than 1.5,Less than 20/5,Smaller than 600,no,yes,yes,no,yes
490,2,3,3914,655,1500,Less than 1.5,More than 20/5,Smaller than 600,no,no,yes,no,no
490,3,1,3915,647,2000,More than 1.5,More than 20/5,Larger than 600,yes,no,yes,no,no
490,3,2,3915,113,2000,More than 1.5,Less than 20/5,Larger than 600,yes,yes,no,yes,yes
490,3,3,3915,413,2000,More than 1.5,Less than 20/5,Smaller than 600,no,yes,yes,yes,no
490,4,1,3916,107,2000,More than 1.5,More than 20/5,Smaller than 600,yes,yes,no,yes,yes
490,4,2,3916,716,2000,Less than 1.5,More than 20/5,Larger than 600,no,yes,no,no,no
490,4,3,3916,537,2500,Less than 1.5,More than 20/5,Smaller than 600,yes,no,no,yes,no
490,5,1,3917,540,2500,More than 1.5,More than 20/5,Smaller than 600,yes,no,no,yes,no
490,5,2,3917,405,2500,Less than 1.5,More than 20/5,Larger than 600,yes,yes,yes,yes,no
490,5,3,3917,481,1500,Less than 1.5,Less than 20/5,Smaller than 600,yes,yes,no,yes,no
490,6,1,3918,540,2500,More than 1.5,More than 20/5,Smaller than 600,yes,no,no,yes,no
